setting,seed,p,K,t,camera_coef,license_coef,loss_ratio,nonadopter_rate_change,noncausal_camera_coverage,noncausal_license_compliance,noncausal_share,promised,realized,true_cut,share_proxy_heavy,gap_proxy_heavy,share_causal_only,gap_causal_only
camera=0.3,0,0.25,3,5,-0.563208,-0.427344,0.800367,-0.0716097,0,0.0753593,0.0753593,0.259517,0.252337,0.278473,0.174542,0.018977,0.316297,-0.0382581
camera=0.3,0,0.25,3,6,-0.573352,-0.459896,0.794102,-0.073122,0,0.082001,0.082001,0.259517,0.24955,0.278473,0.174542,0.0207333,0.316297,-0.0442446
camera=0.3,0,0.25,3,7,-0.591896,-0.460185,0.772517,-0.0553545,0,0.0821295,0.0821295,0.259517,0.2481,0.278473,0.174542,0.0191946,0.316297,-0.0457929
camera=0.3,0,0.25,3,8,-0.618999,-0.476389,0.758933,-0.0438192,0.00174242,0.0842125,0.0859549,0.259517,0.249651,0.278473,0.174542,0.0224989,0.316297,-0.0452249
camera=0.3,0,0.25,3,9,-0.605103,-0.506294,0.741605,-0.025437,0,0.0912761,0.0912761,0.259517,0.247044,0.278473,0.174542,0.0245078,0.316297,-0.0510352
camera=0.3,0,0.25,3,10,-0.646708,-0.463729,0.744147,-0.0252401,0.00912588,0.0850295,0.0941554,0.259517,0.244101,0.278473,0.174542,0.0253476,0.316297,-0.0573137
camera=0.3,0,0.5,3,1,-0.610513,-0.722593,0.699793,0,0,0.145979,0.145979,0.259493,0.21726,0.277942,0.168787,0.024862,0.306751,-0.104331
camera=0.3,0,0.5,3,2,-0.62941,-0.675583,0.886176,-0.207015,0,0.129769,0.129769,0.259493,0.227344,0.277942,0.168787,0.026892,0.306751,-0.0873947
camera=0.3,0,0.5,3,3,-0.631133,-0.577004,0.864735,-0.173472,0.00049838,0.104021,0.104519,0.259493,0.240532,0.277942,0.168787,0.0249719,0.306751,-0.0619508
camera=0.3,0,0.5,3,4,-0.596113,-0.449583,0.845348,-0.151044,0,0.0789304,0.0789304,0.259493,0.249344,0.277942,0.168787,0.0153743,0.306751,-0.0386129
camera=0.3,0,0.5,3,5,-0.589505,-0.399794,0.821946,-0.127732,0,0.0718988,0.0718988,0.259493,0.246414,0.277942,0.168787,0.0100832,0.306751,-0.0396002
camera=0.3,0,0.5,3,6,-0.584335,-0.424536,0.810597,-0.12708,0,0.0791584,0.0791584,0.259493,0.240586,0.277942,0.168787,0.00879278,0.306751,-0.0485332
camera=0.3,0,0.5,3,7,-0.614088,-0.429173,0.781926,-0.104132,0.00453231,0.0791201,0.0836524,0.259493,0.24119,0.277942,0.168787,0.0096701,0.306751,-0.0483611
camera=0.3,0,0.5,3,8,-0.636374,-0.401935,0.764672,-0.0879514,0.0119916,0.0739465,0.0859381,0.259493,0.242241,0.277942,0.168787,0.00691255,0.306751,-0.0438511
camera=0.3,0,0.5,3,9,-0.631991,-0.394621,0.744599,-0.0674584,0.0118776,0.0741377,0.0860153,0.259493,0.238759,0.277942,0.168787,0.00403122,0.306751,-0.0476516
camera=0.3,0,0.5,3,10,-0.693513,-0.302777,0.74527,-0.0658798,0.0286166,0.0585283,0.0871449,0.259493,0.233379,0.277942,0.168787,0.000951305,0.306751,-0.0556306
camera=0.3,0,1,3,1,-0.610513,-0.722593,0.651529,,0,0.145979,0.145979,0.258652,0.216452,0.276681,0.169053,0.0231898,0.304446,-0.105898
camera=0.3,0,1,3,2,-0.585409,-0.660794,1.14796,,0,0.128415,0.128415,0.258652,0.225411,0.276681,0.169053,0.0188105,0.304446,-0.0865409
camera=0.3,0,1,3,3,-0.51243,-0.630612,1.06748,,0,0.114698,0.114698,0.258652,0.239343,0.276681,0.169053,0.0137909,0.304446,-0.0568083
camera=0.3,0,1,3,4,-0.545358,-0.709934,0.977229,,0,0.104345,0.104345,0.258652,0.263709,0.276681,0.169053,0.0351696,0.304446,-0.029985
camera=0.3,0,1,3,5,-0.607953,-0.753057,0.912325,,0,0.101,0.101,0.258652,0.269509,0.276681,0.169053,0.0458677,0.304446,-0.0276658
camera=0.3,0,1,3,6,-0.694198,-0.711531,0.880166,,0,0.0924098,0.0924098,0.258652,0.266205,0.276681,0.169053,0.048197,0.304446,-0.036482
camera=0.3,0,1,3,7,-0.728174,-0.758836,0.840905,,0,0.0887222,0.0887222,0.258652,0.27097,0.276681,0.169053,0.0536137,0.304446,-0.0330955
camera=0.3,0,1,3,8,-0.77631,-0.860074,0.809424,,0,0.0928831,0.0928831,0.258652,0.278469,0.276681,0.169053,0.0643253,0.304446,-0.0270871
camera=0.3,0,1,3,9,-0.791991,-0.820805,0.778466,,0,0.0864803,0.0864803,0.258652,0.279257,0.276681,0.169053,0.0622919,0.304446,-0.0246348
camera=0.3,0,1,3,10,-0.896357,-0.684976,0.768432,,0,0.0728416,0.0728416,0.258652,0.273088,0.276681,0.169053,0.0584735,0.304446,-0.033042
camera=0.3,1,0,3,1,-0.871318,-0.338519,0.741389,0,0.0565724,0.0667371,0.123309,,,,,,,
camera=0.3,1,0,3,2,-0.838274,-0.348547,0.742222,-0.00568803,0.0500527,0.0669995,0.117052,,,,,,,
camera=0.3,1,0,3,3,-0.767688,-0.365813,0.748614,-0.0144141,0.0326867,0.0677995,0.100486,,,,,,,
camera=0.3,1,0,3,4,-0.739237,-0.454407,0.745577,-0.0153145,0.0244675,0.0817966,0.106264,,,,,,,
camera=0.3,1,0,3,5,-0.722331,-0.490488,0.749113,-0.0239113,0.0167918,0.0849127,0.101705,,,,,,,
camera=0.3,1,0,3,6,-0.752504,-0.466076,0.747496,-0.0280155,0.0209543,0.0777433,0.0986976,,,,,,,
camera=0.3,1,0,3,7,-0.764667,-0.4805,0.749223,-0.0283621,0.0222063,0.0815435,0.10375,,,,,,,
camera=0.3,1,0,3,8,-0.794779,-0.511232,0.758348,-0.0332485,0.0291925,0.0914575,0.12065,,,,,,,
camera=0.3,1,0,3,9,-0.815948,-0.546114,0.763102,-0.0332321,0.0359865,0.106725,0.142712,,,,,,,
camera=0.3,1,0,3,10,-0.798998,-0.512207,0.760558,-0.0283648,0.0358011,0.103173,0.138974,,,,,,,
camera=0.3,1,0.1,3,1,-0.871318,-0.338519,0.736771,0,0.0565724,0.0667371,0.123309,0.254347,0.234287,0.279867,0.169014,0.0271188,0.239437,-0.0961825
camera=0.3,1,0.1,3,2,-0.82368,-0.339938,0.760245,-0.0352157,0.0482558,0.066717,0.114973,0.254347,0.237866,0.279867,0.169014,0.0234769,0.239437,-0.0834216
camera=0.3,1,0.1,3,3,-0.726729,-0.340507,0.764011,-0.0400329,0.0262666,0.0655887,0.0918553,0.254347,0.245017,0.279867,0.169014,0.0190755,0.239437,-0.0639059
camera=0.3,1,0.1,3,4,-0.683599,-0.409808,0.757236,-0.0358618,0.0167197,0.0784502,0.0951699,0.254347,0.246846,0.279867,0.169014,0.0215411,0.239437,-0.0578081
camera=0.3,1,0.1,3,5,-0.654145,-0.45387,0.758839,-0.0405827,0.00800027,0.084456,0.0924563,0.254347,0.250291,0.279867,0.169014,0.024955,0.239437,-0.0515418
camera=0.3,1,0.1,3,6,-0.686935,-0.44841,0.755,-0.0407042,0.0137903,0.0807847,0.0945751,0.254347,0.252561,0.279867,0.169014,0.0244002,0.239437,-0.0457506
camera=0.3,1,0.1,3,7,-0.689827,-0.488797,0.753927,-0.0379068,0.0123193,0.0895316,0.101851,0.254347,0.2452,0.279867,0.169014,0.0238205,0.239437,-0.0562394
camera=0.3,1,0.1,3,8,-0.715613,-0.52281,0.762015,-0.042849,0.0166052,0.100139,0.116745,0.254347,0.232883,0.279867,0.169014,0.0220726,0.239437,-0.0762
camera=0.3,1,0.1,3,9,-0.733877,-0.566431,0.766695,-0.0444188,0.0206697,0.117254,0.137924,0.254347,0.216399,0.279867,0.169014,0.0189385,0.239437,-0.1025
camera=0.3,1,0.1,3,10,-0.700321,-0.542522,0.765003,-0.0408538,0.0172759,0.116476,0.133752,0.254347,0.213652,0.279867,0.169014,0.0127636,0.239437,-0.100641
camera=0.3,1,0.25,3,1,-0.871318,-0.338519,0.724588,0,0.0565724,0.0667371,0.123309,0.254733,0.231182,0.280278,0.165858,0.0314311,0.227934,-0.0956069
camera=0.3,1,0.25,3,2,-0.787473,-0.351372,0.788629,-0.0854699,0.0404062,0.0697995,0.110206,0.254733,0.233995,0.280278,0.165858,0.0260363,0.227934,-0.0815781
camera=0.3,1,0.25,3,3,-0.659562,-0.356496,0.784804,-0.080615,0.0125168,0.0703733,0.0828901,0.254733,0.240193,0.280278,0.165858,0.0190645,0.227934,-0.0606891
camera=0.3,1,0.25,3,4,-0.555028,-0.433421,0.768706,-0.0667142,0,0.0874331,0.0874331,0.254733,0.237991,0.280278,0.165858,0.0152254,0.227934,-0.0551312
camera=0.3,1,0.25,3,5,-0.49568,-0.490025,0.764532,-0.0639992,0,0.0988113,0.0988113,0.254733,0.237723,0.280278,0.165858,0.0159011,0.227934,-0.0520253
camera=0.3,1,0.25,3,6,-0.480521,-0.499416,0.755366,-0.0566446,0,0.09865,0.09865,0.254733,0.23805,0.280278,0.165858,0.0123521,0.227934,-0.0466934
camera=0.3,1,0.25,3,7,-0.478226,-0.554478,0.751626,-0.0508314,0,0.109636,0.109636,0.254733,0.233992,0.280278,0.165858,0.0153109,0.227934,-0.0540597
camera=0.3,1,0.25,3,8,-0.505385,-0.586945,0.758291,-0.0555864,0,0.118518,0.118518,0.254733,0.226394,0.280278,0.165858,0.0169887,0.227934,-0.0688578
camera=0.3,1,0.25,3,9,-0.540726,-0.632385,0.762283,-0.0600563,0,0.136672,0.136672,0.254733,0.212402,0.280278,0.165858,0.0170387,0.227934,-0.0933534
camera=0.3,1,0.25,3,10,-0.517862,-0.623587,0.760898,-0.0588957,0,0.138244,0.138244,0.254733,0.210599,0.280278,0.165858,0.0126257,0.227934,-0.0917633
camera=0.3,1,0.5,3,1,-0.871318,-0.338519,0.70966,0,0.0565724,0.0667371,0.123309,0.253803,0.232309,0.282196,0.152185,0.0351401,0.251841,-0.0968198
camera=0.3,1,0.5,3,2,-0.770853,-0.328219,0.862567,-0.18364,0.0390538,0.0672438,0.106298,0.253803,0.231276,0.282196,0.152185,0.0249168,0.251841,-0.0871943
camera=0.3,1,0.5,3,3,-0.598948,-0.298417,0.843002,-0.165665,0.00136792,0.0621475,0.0635155,0.253803,0.234867,0.282196,0.152185,0.00996287,0.251841,-0.0659055
camera=0.3,1,0.5,3,4,-0.436048,-0.359755,0.804905,-0.13324,0,0.0757051,0.0757051,0.253803,0.232907,0.282196,0.152185,-0.00025263,0.251841,-0.0545583
camera=0.3,1,0.5,3,5,-0.325016,-0.439324,0.782248,-0.110276,0,0.0907678,0.0907678,0.253803,0.234419,0.282196,0.152185,-0.000998531,0.251841,-0.0453123
camera=0.3,1,0.5,3,6,-0.282626,-0.467293,0.763343,-0.091771,0,0.0928718,0.0928718,0.253803,0.235565,0.282196,0.152185,-0.00474248,0.251841,-0.0372756
camera=0.3,1,0.5,3,7,-0.308306,-0.492895,0.757477,-0.0839313,0,0.0980239,0.0980239,0.253803,0.232568,0.282196,0.152185,-0.00287765,0.251841,-0.0428369
camera=0.3,1,0.5,3,8,-0.348333,-0.515828,0.761391,-0.086268,0,0.105399,0.105399,0.253803,0.224367,0.282196,0.152185,-0.00315758,0.251841,-0.0562803
camera=0.3,1,0.5,3,9,-0.390816,-0.586196,0.761439,-0.0873627,0,0.12811,0.12811,0.253803,0.21094,0.282196,0.152185,-0.000573735,0.251841,-0.0795284
camera=0.3,1,0.5,3,10,-0.372364,-0.581377,0.756619,-0.0821743,0,0.128452,0.128452,0.253803,0.210027,0.282196,0.152185,-0.00437176,0.251841,-0.0772171
camera=0.3,1,1,3,1,-0.871318,-0.338519,0.648898,,0.0565724,0.0667371,0.123309,0.255066,0.233249,0.282737,0.149887,0.0373029,0.242029,-0.0970896
camera=0.3,1,1,3,2,-0.732992,-0.339449,1.10181,,0.0314883,0.0705158,0.102004,0.255066,0.231374,0.282737,0.149887,0.0250468,0.242029,-0.0855441
camera=0.3,1,1,3,3,-0.491991,-0.300484,1.0058,,0,0.0634867,0.0634867,0.255066,0.233996,0.282737,0.149887,0.00209441,0.242029,-0.0583903
camera=0.3,1,1,3,4,-0.621854,-0.292416,0.901868,,0,0.0440469,0.0440469,0.255066,0.266769,0.282737,0.149887,0.0291075,0.242029,-0.0299405
camera=0.3,1,1,3,5,-0.721701,-0.36368,0.843498,,0,0.043296,0.043296,0.255066,0.283965,0.282737,0.149887,0.0480329,0.242029,-0.0173842
camera=0.3,1,1,3,6,-0.906023,-0.429765,0.800586,,0.00350523,0.0472736,0.0507789,0.255066,0.290174,0.282737,0.149887,0.0620446,0.242029,-0.016701
camera=0.3,1,1,3,7,-0.992403,-0.52659,0.781328,,0.0179216,0.0589191,0.0768407,0.255066,0.287434,0.282737,0.149887,0.0714328,0.242029,-0.0254051
camera=0.3,1,1,3,8,-1.0097,-0.582988,0.772763,,0.0146515,0.0654173,0.0800689,0.255066,0.2757,0.282737,0.149887,0.0667058,0.242029,-0.0419581
camera=0.3,1,1,3,9,-0.91898,-0.634242,0.766085,,0,0.0729931,0.0729931,0.255066,0.262898,0.282737,0.149887,0.0570224,0.242029,-0.0559774
camera=0.3,1,1,3,10,-0.879025,-0.596169,0.758001,,0,0.0670249,0.0670249,0.255066,0.260916,0.282737,0.149887,0.0495422,0.242029,-0.0558765
camera=0.3,2,0,3,1,-0.7015,-0.722949,0.730143,0,0.00918365,0.127804,0.136988,,,,,,,
camera=0.3,2,0,3,2,-0.75513,-0.679568,0.732072,0.000617654,0.0236532,0.126127,0.14978,,,,,,,
camera=0.3,2,0,3,3,-0.775616,-0.66675,0.735857,-0.00341942,0.0272679,0.123518,0.150786,,,,,,,
camera=0.3,2,0,3,4,-0.789008,-0.599583,0.744041,-0.00842949,0.0327147,0.114271,0.146986,,,,,,,
camera=0.3,2,0,3,5,-0.782576,-0.606626,0.756405,-0.0222848,0.0323036,0.113156,0.14546,,,,,,,
camera=0.3,2,0,3,6,-0.753292,-0.566131,0.753905,-0.0232652,0.0275486,0.103406,0.130954,,,,,,,
camera=0.3,2,0,3,7,-0.783238,-0.515613,0.749831,-0.0217709,0.0330537,0.0909901,0.124044,,,,,,,
camera=0.3,2,0,3,8,-0.78806,-0.477182,0.73983,-0.00846229,0.0302096,0.0825256,0.112735,,,,,,,
camera=0.3,2,0,3,9,-0.858997,-0.445602,0.73649,0.00428307,0.0471928,0.0806268,0.12782,,,,,,,
camera=0.3,2,0,3,10,-0.884092,-0.481531,0.734278,0.0109389,0.0549315,0.091295,0.146226,,,,,,,
camera=0.3,2,0.1,3,1,-0.7015,-0.722949,0.725987,0,0.00918365,0.127804,0.136988,0.271622,0.239173,0.267301,0.122222,0.0294278,0.316667,-0.0676895
camera=0.3,2,0.1,3,2,-0.737406,-0.66899,0.748814,-0.0295515,0.020234,0.124807,0.145041,0.271622,0.227218,0.267301,0.122222,0.0245021,0.316667,-0.0820541
camera=0.3,2,0.1,3,3,-0.760146,-0.628037,0.749466,-0.0297356,0.0253054,0.118172,0.143477,0.271622,0.22319,0.267301,0.122222,0.0211726,0.316667,-0.0860648
camera=0.3,2,0.1,3,4,-0.763738,-0.537163,0.753758,-0.0297475,0.0300877,0.105971,0.136059,0.271622,0.213131,0.267301,0.122222,0.0119579,0.316667,-0.0944684
camera=0.3,2,0.1,3,5,-0.764686,-0.537511,0.762834,-0.0369733,0.0323714,0.104972,0.137343,0.271622,0.218433,0.267301,0.122222,0.0144893,0.316667,-0.087993
camera=0.3,2,0.1,3,6,-0.725738,-0.506276,0.757903,-0.034283,0.0251196,0.0971273,0.122247,0.271622,0.227485,0.267301,0.122222,0.0131512,0.316667,-0.0734151
camera=0.3,2,0.1,3,7,-0.746436,-0.44256,0.751853,-0.0302473,0.0284421,0.0812371,0.109679,0.271622,0.236149,0.267301,0.122222,0.0120071,0.316667,-0.0601159
camera=0.3,2,0.1,3,8,-0.749758,-0.378912,0.740601,-0.0154092,0.0252776,0.0677636,0.0930413,0.271622,0.238706,0.267301,0.122222,0.00791265,0.316667,-0.0546444
camera=0.3,2,0.1,3,9,-0.807822,-0.334402,0.736007,-0.00207518,0.0404714,0.0630417,0.103513,0.271622,0.225978,0.267301,0.122222,0.00599935,0.316667,-0.0728332
camera=0.3,2,0.1,3,10,-0.830235,-0.38059,0.734303,0.00326037,0.0496734,0.0767679,0.126441,0.271622,0.211325,0.267301,0.122222,0.00676703,0.316667,-0.0949856
camera=0.3,2,0.25,3,1,-0.7015,-0.722949,0.719898,0,0.00918365,0.127804,0.136988,0.273991,0.24251,0.267592,0.13354,0.037594,0.283644,-0.0743744
camera=0.3,2,0.25,3,2,-0.7104,-0.678964,0.777848,-0.0752725,0.0141664,0.126414,0.140581,0.273991,0.232543,0.267592,0.13354,0.0316058,0.283644,-0.0851449
camera=0.3,2,0.25,3,3,-0.720543,-0.65256,0.770729,-0.0665804,0.0177338,0.123864,0.141597,0.273991,0.228528,0.267592,0.13354,0.0286499,0.283644,-0.0890897
camera=0.3,2,0.25,3,4,-0.706068,-0.560966,0.766476,-0.058909,0.0186757,0.112961,0.131637,0.273991,0.217139,0.267592,0.13354,0.0159207,0.283644,-0.0970418
camera=0.3,2,0.25,3,5,-0.702392,-0.543404,0.771691,-0.0619829,0.022186,0.111822,0.134008,0.273991,0.217513,0.267592,0.13354,0.014736,0.283644,-0.0952893
camera=0.3,2,0.25,3,6,-0.653088,-0.492066,0.763418,-0.0554681,0.0121895,0.100717,0.112907,0.273991,0.22286,0.267592,0.13354,0.00910464,0.283644,-0.0830669
camera=0.3,2,0.25,3,7,-0.67741,-0.425218,0.755638,-0.0487414,0.0178374,0.0840213,0.101859,0.273991,0.229809,0.267592,0.13354,0.00870324,0.283644,-0.072304
camera=0.3,2,0.25,3,8,-0.694641,-0.350844,0.743515,-0.0331878,0.018428,0.0674514,0.0858794,0.273991,0.231092,0.267592,0.13354,0.00581478,0.283644,-0.0688724
camera=0.3,2,0.25,3,9,-0.75261,-0.2984,0.738889,-0.021288,0.0337028,0.0601678,0.0938706,0.273991,0.219857,0.267592,0.13354,0.00499821,0.283644,-0.0855683
camera=0.3,2,0.25,3,10,-0.794465,-0.291092,0.735553,-0.0154868,0.0494416,0.0633107,0.112752,0.273991,0.204512,0.267592,0.13354,0.00367052,0.283644,-0.107882
camera=0.3,2,0.5,3,1,-0.7015,-0.722949,0.703729,0,0.00918365,0.127804,0.136988,0.275751,0.241011,0.268022,0.134702,0.0433947,0.298448,-0.0782903
camera=0.3,2,0.5,3,2,-0.664039,-0.645657,0.844743,-0.172858,0.00630054,0.122944,0.129245,0.275751,0.229968,0.268022,0.134702,0.0302602,0.298448,-0.0860915
camera=0.3,2,0.5,3,3,-0.602871,-0.587316,0.822653,-0.154065,0,0.115771,0.115771,0.275751,0.225957,0.268022,0.134702,0.0179564,0.298448,-0.0835536
camera=0.3,2,0.5,3,4,-0.545385,-0.511062,0.803392,-0.136611,0,0.107458,0.107458,0.275751,0.215462,0.268022,0.134702,-0.000394878,0.298448,-0.0864562
camera=0.3,2,0.5,3,5,-0.550011,-0.544101,0.796547,-0.1259,0,0.116062,0.116062,0.275751,0.217629,0.268022,0.134702,0.00173857,0.298448,-0.0846077
camera=0.3,2,0.5,3,6,-0.532225,-0.508946,0.778091,-0.106245,0,0.107799,0.107799,0.275751,0.223679,0.268022,0.134702,-0.00131789,0.298448,-0.0736267
camera=0.3,2,0.5,3,7,-0.546082,-0.404375,0.765099,-0.0911992,0,0.0846884,0.0846884,0.275751,0.228458,0.268022,0.134702,-0.00579294,0.298448,-0.0635998
camera=0.3,2,0.5,3,8,-0.501828,-0.335065,0.749621,-0.0709106,0,0.0697373,0.0697373,0.275751,0.228366,0.268022,0.134702,-0.0148173,0.298448,-0.0577361
camera=0.3,2,0.5,3,9,-0.505842,-0.327895,0.747722,-0.066386,0,0.0725991,0.0725991,0.275751,0.218349,0.268022,0.134702,-0.016364,0.298448,-0.071824
camera=0.3,2,0.5,3,10,-0.516554,-0.355179,0.742291,-0.0627207,0,0.083873,0.083873,0.275751,0.204885,0.268022,0.134702,-0.018333,0.298448,-0.090526
camera=0.3,2,1,3,1,-0.7015,-0.722949,0.677824,,0.00918365,0.127804,0.136988,0.276941,0.243172,0.269005,0.131473,0.0509656,0.299648,-0.0776768
camera=0.3,2,1,3,2,-0.653093,-0.645603,1.0778,,0.00519123,0.123747,0.128939,0.276941,0.232567,0.269005,0.131473,0.036255,0.299648,-0.0839859
camera=0.3,2,1,3,3,-0.619868,-0.591602,0.995064,,0.00128898,0.11587,0.117158,0.276941,0.231703,0.269005,0.131473,0.0276767,0.299648,-0.0789868
camera=0.3,2,1,3,4,-0.614915,-0.642986,0.909027,,0,0.111138,0.111138,0.276941,0.244407,0.269005,0.131473,0.0340577,0.299648,-0.0636326
camera=0.3,2,1,3,5,-0.600825,-0.796309,0.858136,,0,0.119176,0.119176,0.276941,0.260653,0.269005,0.131473,0.0497019,0.299648,-0.0493288
camera=0.3,2,1,3,6,-0.533869,-0.803725,0.813642,,0,0.115061,0.115061,0.276941,0.26969,0.269005,0.131473,0.0491141,0.299648,-0.0351613
camera=0.3,2,1,3,7,-0.518346,-0.727108,0.786769,,0,0.0985956,0.0985956,0.276941,0.276817,0.269005,0.131473,0.0457148,0.299648,-0.0222274
camera=0.3,2,1,3,8,-0.603201,-0.628481,0.764923,,0,0.0811918,0.0811918,0.276941,0.277978,0.269005,0.131473,0.0447691,0.299648,-0.0198169
camera=0.3,2,1,3,9,-0.582241,-0.602962,0.760275,,0,0.0782175,0.0782175,0.276941,0.271734,0.269005,0.131473,0.0387861,0.299648,-0.0259975
camera=0.3,2,1,3,10,-0.583644,-0.682594,0.750134,,0,0.0893604,0.0893604,0.276941,0.26168,0.269005,0.131473,0.0375384,0.299648,-0.0406811
camera=0.3,3,0,3,1,-0.617347,-0.541336,0.74634,0,0,0.102558,0.102558,,,,,,,
camera=0.3,3,0,3,2,-0.623735,-0.562663,0.760308,-0.0228172,0,0.104936,0.104936,,,,,,,
camera=0.3,3,0,3,3,-0.629617,-0.614634,0.775745,-0.0383553,0,0.112261,0.112261,,,,,,,
camera=0.3,3,0,3,4,-0.70609,-0.60225,0.782469,-0.0394243,0.00756445,0.103577,0.111141,,,,,,,
camera=0.3,3,0,3,5,-0.727348,-0.573851,0.782391,-0.0345561,0.0121166,0.0927683,0.104885,,,,,,,
camera=0.3,3,0,3,6,-0.761493,-0.515939,0.772691,-0.0287696,0.0216928,0.0823947,0.104088,,,,,,,
camera=0.3,3,0,3,7,-0.8163,-0.468752,0.760705,-0.00954688,0.0362358,0.0754054,0.111641,,,,,,,
camera=0.3,3,0,3,8,-0.785679,-0.398528,0.747585,0.00621579,0.0334474,0.066434,0.0998813,,,,,,,
camera=0.3,3,0,3,9,-0.735134,-0.359702,0.742051,0.0210977,0.0205137,0.0600429,0.0805567,,,,,,,
camera=0.3,3,0,3,10,-0.610089,-0.378538,0.747489,0.00863529,0,0.0639876,0.0639876,,,,,,,
camera=0.3,3,0.1,3,1,-0.617347,-0.541336,0.741239,0,0,0.102558,0.102558,0.25893,0.225734,0.273222,0.174447,0.02682,0.272727,-0.0787886
camera=0.3,3,0.1,3,2,-0.611888,-0.54659,0.77809,-0.0509888,0,0.102793,0.102793,0.25893,0.227984,0.273222,0.174447,0.0289093,0.272727,-0.0766711
camera=0.3,3,0.1,3,3,-0.600496,-0.571808,0.789376,-0.05939,0,0.107279,0.107279,0.25893,0.229399,0.273222,0.174447,0.0314495,0.272727,-0.0759879
camera=0.3,3,0.1,3,4,-0.649745,-0.552848,0.792082,-0.0552205,0,0.100608,0.100608,0.25893,0.232895,0.273222,0.174447,0.0356805,0.272727,-0.0744465
camera=0.3,3,0.1,3,5,-0.665324,-0.544976,0.789655,-0.0474556,0.00364195,0.09414,0.097782,0.25893,0.245317,0.273222,0.174447,0.0458375,0.272727,-0.058912
camera=0.3,3,0.1,3,6,-0.688522,-0.482702,0.778825,-0.0413653,0.011521,0.0828463,0.0943673,0.25893,0.250099,0.273222,0.174447,0.0480199,0.272727,-0.0526724
camera=0.3,3,0.1,3,7,-0.725118,-0.426715,0.765775,-0.0195497,0.0228862,0.0741713,0.0970575,0.25893,0.250618,0.273222,0.174447,0.0487328,0.272727,-0.0524607
camera=0.3,3,0.1,3,8,-0.688618,-0.317302,0.751631,-0.00280931,0.018405,0.0574029,0.0758079,0.25893,0.245806,0.273222,0.174447,0.0351149,0.272727,-0.0523184
camera=0.3,3,0.1,3,9,-0.649918,-0.296768,0.745014,0.0123319,0.00630704,0.0532195,0.0595266,0.25893,0.244352,0.273222,0.174447,0.0281358,0.272727,-0.0512832
camera=0.3,3,0.1,3,10,-0.546782,-0.316259,0.748802,-9.17641e-05,0,0.0566818,0.0566818,0.25893,0.243727,0.273222,0.174447,0.0204237,0.272727,-0.0465854
camera=0.3,3,0.25,3,1,-0.617347,-0.541336,0.728757,0,0,0.102558,0.102558,0.260881,0.225969,0.274423,0.157472,0.0135621,0.271815,-0.0808509
camera=0.3,3,0.25,3,2,-0.598842,-0.566263,0.803542,-0.0966115,0,0.108539,0.108539,0.260881,0.226121,0.274423,0.157472,0.0149509,0.271815,-0.0809648
camera=0.3,3,0.25,3,3,-0.548999,-0.614817,0.808313,-0.0970044,0,0.119662,0.119662,0.260881,0.22577,0.274423,0.157472,0.0156163,0.271815,-0.0804343
camera=0.3,3,0.25,3,4,-0.552866,-0.614072,0.804888,-0.085076,0,0.118357,0.118357,0.260881,0.226536,0.274423,0.157472,0.0160411,0.271815,-0.0795825
camera=0.3,3,0.25,3,5,-0.53281,-0.578752,0.79925,-0.0724255,0,0.106823,0.106823,0.260881,0.23845,0.274423,0.157472,0.0181744,0.271815,-0.0617071
camera=0.3,3,0.25,3,6,-0.528271,-0.483975,0.786891,-0.0650227,0,0.0900208,0.0900208,0.260881,0.241385,0.274423,0.157472,0.0130421,0.271815,-0.0549077
camera=0.3,3,0.25,3,7,-0.57243,-0.408708,0.770885,-0.0413791,0,0.077923,0.077923,0.260881,0.239141,0.274423,0.157472,0.00956444,0.271815,-0.0574061
camera=0.3,3,0.25,3,8,-0.541195,-0.322404,0.755156,-0.0238304,0,0.0647035,0.0647035,0.260881,0.231606,0.274423,0.157472,-0.00334532,0.271815,-0.0618385
camera=0.3,3,0.25,3,9,-0.536137,-0.31013,0.747163,-0.00687361,0,0.0615322,0.0615322,0.260881,0.231458,0.274423,0.157472,-0.00458558,0.271815,-0.0618511
camera=0.3,3,0.25,3,10,-0.44212,-0.333046,0.749728,-0.0167811,0,0.0653812,0.0653812,0.260881,0.234632,0.274423,0.157472,-0.0078524,0.271815,-0.0535837
camera=0.3,3,0.5,3,1,-0.617347,-0.541336,0.711494,0,0,0.102558,0.102558,0.260841,0.225736,0.274294,0.151812,0.00565734,0.267385,-0.0807596
camera=0.3,3,0.5,3,2,-0.583129,-0.558588,0.864039,-0.181175,0,0.108083,0.108083,0.260841,0.2254,0.274294,0.151812,0.00505725,0.267385,-0.0800757
camera=0.3,3,0.5,3,3,-0.502562,-0.594787,0.855286,-0.170771,0,0.118421,0.118421,0.260841,0.224427,0.274294,0.151812,0.00192395,0.267385,-0.0777149
camera=0.3,3,0.5,3,4,-0.496047,-0.590367,0.834406,-0.143928,0,0.116598,0.116598,0.260841,0.226408,0.274294,0.151812,0.00148332,0.267385,-0.0740511
